2016-05-23 14:24:40,571 - INFO - Namespace(attention=False, batch_size=50, bidir=False, dropout=0.0, embed='w2v', epochs=5, expdir='./exp/gru_naive_epoch5', input_size=300, label_size=2, lr=0.01, lr_decay=0.5, lr_decay_after=3, lr_decay_threshold=0.01, max_lr_decays=5, max_norm=5.0, mode='sq2sq', optimizer='adam', print_every=1, recdrop=False, resume_epoch=None, reverse=False, rlayers=1, rnn_dim=1000, seed=1234, src_steps=65, stocdrop=0.0, tgt_steps=20, warm_start_iters=100, warm_start_lr=None)
2016-05-23 14:24:40,571 - INFO - loading data...
2016-05-23 14:25:23,286 - INFO - # params: 7814002
2016-05-23 14:25:25,714 - INFO - epoch 1, iter 1, cost 0.693214, expcost 0.693214, batch time 2.427705, grad/param norm 0.002752, accuracy 0.500000
2016-05-23 14:41:14,832 - INFO - epoch 5, iter 66, cost 0.695263, expcost 0.839052, batch time 2.892289, grad/param norm 0.020965, accuracy 0.540000
2016-05-23 14:41:17,904 - INFO - epoch 5, iter 67, cost 0.716141, expcost 0.837823, batch time 3.071548, grad/param norm 0.020960, accuracy 0.540000
2016-05-23 14:41:17,904 - INFO - epoch 5, mean training accuracy: 0.546866
2016-05-23 14:41:20,441 - INFO - validation cost: 0.703978, accuracy: 0.525000
2016-05-23 14:41:20,441 - INFO - saving model
2016-05-23 14:41:22,710 - INFO - best training accuracy: 0.720000
2016-05-23 14:41:22,710 - INFO - best validation accuracy: 0.525000
2016-05-23 14:41:22,710 - INFO - best validation cost: 0.703978
2016-05-23 14:41:22,710 - INFO - final test accuracy: 0.546667
2016-05-23 14:41:22,710 - INFO - final test cost using epoch 4 parameters: 0.708491
2016-05-23 14:41:22,710 - INFO - 
2016-05-23 14:41:22,711 - INFO - total training time: 959.424129
